Time (s),GSR Value
0.0026009082794189453,1865
0.002621889114379883,1854
0.1348738670349121,1849
0.23816800117492676,1850
0.3423910140991211,2107
0.4469461441040039,1983
0.5511980056762695,1763
0.6556570529937744,1822
0.76007080078125,1832
0.864483118057251,1839
0.9689218997955322,1835
1.0734529495239258,1837
1.1779720783233643,1834
1.28239107131958,1835
1.3868300914764404,1831
1.4907610416412354,1832
1.595017910003662,1824
1.6991419792175293,1817
1.8036091327667236,1820
1.907531976699829,1819
2.011996030807495,2079
2.1158690452575684,1972
2.220391035079956,1737
2.324164867401123,1775
2.4286890029907227,1789
2.5324389934539795,1792
2.6368720531463623,1795
2.74082088470459,1784
2.8453900814056396,1784
2.949190855026245,1780
3.0536561012268066,1777
3.1574840545654297,1777
3.261991024017334,1774
3.365818977355957,1777
3.470327138900757,1782
3.5741140842437744,1778
3.6785547733306885,2078
3.782456159591675,1967
3.8869729042053223,1757
3.9908359050750732,1790
4.095299005508423,1786
4.199136972427368,1775
4.303629159927368,1766
4.4073779582977295,1772
4.51174783706665,1776
4.615426063537598,1779
4.7194318771362305,1778
4.823699951171875,1780
4.927783012390137,1783
5.0323569774627686,1779
5.136668920516968,1777
5.24052882194519,1776
5.344871997833252,2025
5.448405981063843,1925
5.552824020385742,1712
5.656409978866577,1753
5.760110139846802,1771
5.864420175552368,1780
5.968961000442505,1785
6.073461055755615,1783
6.177238941192627,1786
6.280728101730347,1787
6.384399890899658,1787
6.487694025039673,1790
6.591913938522339,1794
6.69573712348938,1790
6.7989068031311035,1792
6.902477025985718,1792
7.006254196166992,2055
7.109691858291626,1937
7.2134339809417725,1723
7.317995071411133,1767
7.422303915023804,1781
7.526390075683594,1792
7.629948854446411,1800
7.733663082122803,1794
7.837582111358643,1791
7.941310882568359,1791
8.045561075210571,1793
8.15061616897583,1792
8.257155179977417,1796
8.360974073410034,1791
8.465250968933105,1798
8.569517135620117,1800
8.67380690574646,2047
8.778105974197388,1927
8.882255792617798,1727
8.987405061721802,1769
9.091179132461548,1795
9.195814847946167,1795
9.300345182418823,1801
9.404572010040283,1803
9.50907588005066,1800
9.61357593536377,1808
9.718020915985107,1811
9.822196006774902,1810
9.92649507522583,1820
10.0309157371521,1809
10.135344982147217,1811
10.239611864089966,1810
10.34411096572876,2049
10.448210954666138,1956
10.552473783493042,1741
10.656706094741821,1791
10.761075973510742,1800
10.865428924560547,1815
10.969604969024658,1823
11.073714971542358,1817
11.177775859832764,1813
11.28210997581482,1813
11.386534929275513,1824
11.490713119506836,1832
11.598784923553467,1837
11.70311188697815,1831
11.807038068771362,1832
11.91149115562439,1823
12.015485048294067,2073
12.119879961013794,1982
12.223728895187378,1751
12.328084945678711,1803
12.432088136672974,1822
12.536420822143555,1825
12.640400886535645,1825
12.744861841201782,1826
12.848781108856201,1830
12.953369140625,1832
13.057631969451904,1826
13.162000894546509,1831
13.266485929489136,1837
13.370857000350952,1836
13.474286079406738,1827
13.578826904296875,1818
13.683094024658203,2086
13.787483930587769,1986
13.890951871871948,1746
13.995347023010254,1793
14.098834991455078,1803
14.203253030776978,1801
14.30760407447815,1807
14.412101984024048,1799
14.516516208648682,1800
14.621115922927856,1793
14.725596904754639,1793
14.829996109008789,1779
14.934372901916504,1774
15.038683891296387,1776
15.14212679862976,1771
15.246481895446777,1762
15.3507080078125,2027
15.455134868621826,1927
15.559478044509888,1699
15.663678884506226,1747
15.768079996109009,1764
15.872555017471313,1762
15.97691798210144,1773
16.08111596107483,1772
16.185301065444946,1791
16.28976583480835,1865
16.394190788269043,1845
16.498653888702393,1814
16.602957010269165,1809
16.706932067871094,1799
16.811152935028076,1791
16.915334939956665,1785
17.01964497566223,2033
17.12358593940735,1939
17.228014945983887,1708
17.331929922103882,1756
17.436307907104492,1779
17.540183067321777,1780
17.644484758377075,1786
17.748594045639038,1783
17.853035926818848,1776
17.95687198638916,1758
18.06126594543457,1744
18.16521406173706,1760
