Time (s),GSR Value
0.07452106475830078,344
0.17798995971679688,500
0.28226804733276367,491
0.38675713539123535,337
0.49135684967041016,342
0.5958220958709717,341
0.7003068923950195,341
0.8046808242797852,527
0.9088990688323975,436
1.013463020324707,506
1.1171560287475586,636
1.221776008605957,328
1.3255620002746582,541
1.4300129413604736,329
1.4300358295440674,507
1.533776044845581,327
1.6378657817840576,437
1.7422168254852295,509
1.8466899394989014,311
1.9503850936889648,411
2.05474591255188,304
2.1588220596313477,299
2.2632150650024414,292
2.367115020751953,290
2.4716169834136963,547
2.5755128860473633,391
2.680077075958252,664
2.784160852432251,252
2.8880250453948975,448
2.9920339584350586,246
3.0965240001678467,251
3.200417995452881,372
3.3054819107055664,349
3.4092531204223633,238
3.5136349201202393,362
3.618194103240967,329
3.7220070362091064,227
3.8259167671203613,240
3.9303038120269775,228
4.033630847930908,228
4.137933015823364,374
4.242039918899536,303
4.346461772918701,351
4.450312852859497,460
4.553986072540283,199
4.658452987670898,378
4.762645959854126,204
4.866351127624512,346
4.970731019973755,201
5.11072301864624,285
5.110740900039673,356
5.244364023208618,188
5.348543882369995,281
5.453226804733276,180
5.557969093322754,188
5.662550926208496,188
5.766964912414551,187
5.870833873748779,187
5.9752607345581055,179
6.0787739753723145,179
6.183057069778442,179
6.183075904846191,179
6.287356853485107,169
6.392050743103027,174
6.496402025222778,176
6.600226879119873,183
6.704694032669067,183
6.808696985244751,731
7.016947984695435,570
7.1215269565582275,165
7.225796937942505,192
7.330129146575928,208
7.434536933898926,216
7.538803815841675,226
7.642567157745361,239
7.7470808029174805,243
7.851552963256836,257
7.955977916717529,271
8.06034803390503,270
8.060368061065674,278
8.165095806121826,283
8.26869797706604,275
8.37317180633545,263
8.477579832077026,757
8.686409950256348,609
8.790224075317383,211
8.894644975662231,219
8.999245882034302,214
9.103710889816284,221
9.208313941955566,212
9.312840938568115,213
9.416856050491333,216
9.52140998840332,203
9.521435022354126,204
9.625275135040283,200
9.729717016220093,202
9.83349084854126,196
9.938220977783203,198
10.0419340133667,196
10.146351099014282,669
10.354675769805908,565
10.458636999130249,169
10.563166856765747,193
10.666827917098999,192
10.771399736404419,188
10.875263929367065,185
10.979784965515137,191
11.0833740234375,188
11.187772750854492,181
11.187796831130981,190
11.291826963424683,179
11.396528005599976,189
11.500115871429443,187
11.604673862457275,183
11.708486080169678,175
11.812811851501465,669
12.02054500579834,543
12.124971866607666,180
12.2294340133667,180
12.33342981338501,188
12.438023090362549,179
12.541767835617065,177
12.64603590965271,173
12.750026941299438,176
12.854765892028809,180
12.854785919189453,179
12.958404064178467,170
13.063060998916626,168
13.166666984558105,161
13.270439863204956,144
13.374833822250366,145
13.479323148727417,628
13.687973022460938,499
13.79182505607605,128
13.896313905715942,159
13.999969005584717,188
14.103667974472046,223
14.208153009414673,236
14.312647819519043,254
14.416625738143921,282
14.416648864746094,297
14.521042823791504,297
14.625136137008667,309
14.729655981063843,308
14.833335876464844,305
14.937463998794556,306
15.041749954223633,307
15.146353006362915,791
15.354463815689087,676
15.45839786529541,273
15.562941789627075,286
15.667591094970703,289
15.771976947784424,290
15.876419067382812,299
15.980889081954956,296
16.085402965545654,297
16.08542513847351,302
16.18989896774292,293
16.294420957565308,285
16.398951053619385,277
16.503588914871216,272
16.608036994934082,268
16.71264410018921,261
16.816653966903687,757
17.025011777877808,603
17.129240036010742,222
17.233234882354736,228
17.337454080581665,225
17.441521167755127,224
17.54564595222473,218
17.64980387687683,214
17.649821758270264,207
17.75421690940857,208
17.858264923095703,207
17.962686777114868,206
18.06656503677368,207
18.170938968658447,203
18.274962902069092,204
18.37949514389038,207
18.48314595222473,697
18.69155979156494,551
18.7956600189209,184
18.899879932403564,193
19.00458598136902,197
19.108332872390747,208
19.21292471885681,214
19.212947845458984,222
19.316534996032715,221
19.421159744262695,217
19.52497696876526,211
19.6294367313385,208
19.733165979385376,204
19.83760404586792,194
19.94160294532776,194
20.046082973480225,190
20.149852752685547,697
20.35827088356018,561
20.462316036224365,167
20.56648588180542,178
20.671139001846313,180
20.77483296394348,181
20.879231929779053,176
20.879251956939697,174
20.983115911483765,174
21.086580991744995,169
21.191089153289795,164
21.295567989349365,162
21.39980697631836,161
21.50450873374939,159
21.608203887939453,157
21.712707996368408,149
21.81644296646118,673
22.024874925613403,503
22.129403114318848,136
22.233052730560303,140
22.337599992752075,146
22.44148302078247,154
22.44150185585022,151
22.54572296142578,148
22.649744987487793,140
22.754349946975708,145
22.858179092407227,151
22.962814807891846,146
23.06632375717163,146
23.170652151107788,139
23.274744033813477,147
23.379082918167114,144
23.483069896697998,643
23.691475868225098,548
23.795366048812866,125
23.899634838104248,144
24.003840923309326,145
24.108046054840088,136
24.108067989349365,149
24.21247100830078,158
24.316396951675415,158
24.42104172706604,149
24.524789810180664,159
24.629283905029297,151
24.732999801635742,153
24.836920976638794,153
24.941455125808716,155
25.045873880386353,152
25.14967393875122,659
25.35809087753296,525
25.462652921676636,147
25.56631588935852,143
25.67090892791748,151
25.774731874465942,150
25.774757146835327,154
25.87941598892212,158
25.984063863754272,166
26.088581085205078,155
26.193113088607788,162
26.297600984573364,159
26.401994943618774,157
26.50587487220764,156
26.61041784286499,161
26.714218854904175,156
26.818691968917847,646
27.027264833450317,546
27.131160020828247,138
27.23567795753479,149
27.340231895446777,153
27.340255975723267,168
27.444859981536865,157
27.54935383796692,154
27.65407395362854,162
27.75804305076599,156
27.86255192756653,160
27.966184854507446,155
28.070697784423828,154
28.17458701133728,159
28.278958082199097,157
28.382828950881958,158
28.48716688156128,633
28.695600032806396,532
28.799550771713257,145
28.903990030288696,151
28.90400981903076,151
29.007972955703735,166
29.11263608932495,157
29.21621799468994,163
29.32072687149048,163
29.424547910690308,156
29.528967142105103,157
29.632792949676514,162
29.737200021743774,162
29.841186046600342,159
29.945580005645752,163
30.04951286315918,165
30.15420699119568,654
30.362277030944824,509
30.466087102890015,153
30.46610713005066,154
30.570693016052246,157
30.674585103988647,163
30.77821683883667,162
30.88266682624817,156
30.987207889556885,161
31.091259956359863,163
31.195877075195312,161
31.300477743148804,163
31.40521216392517,162
31.509735107421875,156
31.614383935928345,163
31.718903064727783,164
31.823426008224487,636
32.03214502334595,520
32.032169818878174,148
32.13672375679016,162
32.24118494987488,164
32.345908880233765,165
32.45044183731079,161
32.554858922958374,164
32.658360958099365,156
32.76286578178406,146
32.867175817489624,154
32.97163701057434,142
33.075031042099,133
33.17951679229736,133
33.28390598297119,128
33.38824701309204,126
33.492841958999634,596
33.597135066986084,451
33.70043897628784,102
33.80472683906555,110
33.909138917922974,107
34.01357579231262,110
34.11833477020264,99
34.22317409515381,105
