Time (s),GSR Value
0.06698489189147949,1085
0.06700706481933594,1084
0.17142391204833984,1079
0.27586793899536133,1083
0.3802318572998047,1091
0.48416781425476074,1362
0.6926238536834717,1312
0.7971289157867432,1097
0.9009389877319336,1110
1.005422830581665,1110
1.0054478645324707,1111
1.1092658042907715,1104
1.2138171195983887,1086
1.3175890445709229,1082
1.4221000671386719,1110
1.5259408950805664,1106
1.6303417682647705,1101
1.734170913696289,1091
1.838550090789795,1087
1.9424638748168945,1082
2.0467989444732666,1076
2.150812864303589,1349
2.359182119369507,1242
2.463672161102295,1017
2.567434072494507,1049
2.6720399856567383,1055
2.6720640659332275,1059
2.776442766189575,1061
2.879999876022339,1062
2.984123945236206,1057
3.087998867034912,1052
3.1923258304595947,1048
3.296750068664551,1042
3.400840997695923,1040
3.504488945007324,1037
3.6088781356811523,1032
3.713192939758301,1025
3.817401885986328,1326
4.025423765182495,1238
4.129838943481445,978
4.234161853790283,1000
4.234186887741089,1005
4.338762044906616,1009
4.4425249099731445,1013
4.546907901763916,1021
4.650841951370239,1011
4.755340099334717,1011
4.859202146530151,1017
4.963721036911011,1015
5.067513942718506,1018
5.172017812728882,1027
5.2758259773254395,1029
5.379651784896851,1020
5.484133958816528,1296
5.69235897064209,1217
5.796464920043945,986
5.900784969329834,1003
5.900807857513428,1008
6.005373001098633,1006
6.109076976776123,1000
6.213558912277222,995
6.317440986633301,1009
6.421935796737671,1008
6.525765895843506,1007
6.630250930786133,1010
6.734062910079956,1013
6.838606834411621,1007
6.942399024963379,1001
7.046849012374878,992
7.150746822357178,1266
7.359112977981567,1182
7.463660955429077,944
7.463680982589722,965
7.567401885986328,982
7.671891927719116,988
7.775738954544067,986
7.88027286529541,986
7.98407506942749,986
8.08987808227539,985
8.194400072097778,989
8.298835039138794,984
8.403397798538208,982
8.50770092010498,974
8.612221956253052,977
8.716295957565308,979
8.82073974609375,1250
9.02919888496399,1150
9.029217958450317,944
9.133514881134033,980
9.237859010696411,1007
9.34228777885437,1018
9.44667911529541,1005
9.550649881362915,1005
9.655148029327393,992
9.758978128433228,1000
9.863435983657837,1022
9.967350006103516,1054
10.071222066879272,1086
10.175616979598999,1084
10.280059814453125,1092
10.383960962295532,1087
10.488404035568237,1356
10.696868896484375,1251
10.696891784667969,1043
10.800626993179321,1117
10.904990911483765,1176
11.00892186164856,1192
11.112943887710571,1196
11.217265844345093,1177
11.321727991104126,1144
11.425647735595703,1133
11.530174970626831,1128
11.6339111328125,1118
11.73837685585022,1117
11.84225583076477,1114
11.946763038635254,1112
